Entry ID	travelerNames	birthDate	deathDate	gender	tourStartYear	tourEndYear	placeOfVisit	coordinates	visitStartYear	visitStartMonth	visitStartDay	visitEndYear	visitEndMonth	visitEndDay	markers	travelIndex
36	William Aikman	1682	1731	Male	1707	1711	Rome	41.89305556,12.48277778	1710	6		1710	8			6
36	William Aikman	1682	1731	Male	1707	1711	Naples	40.840141,14.25226021	1710	9		1710	9			7
36	William Aikman	1682	1731	Male	1707	1711	Edinburgh	55.9543,-3.20188999	1711	3		1711	3			8
37	William Aikman	1695	1784	Male	1744	1770	Leghorn	43.55,10.31666667	1744			1770			-	0
40	Louise Maximiliane Stolberg-Gedern, Countess of Albany	1752	1824	Female	1772	1780	Macerata	43.2984268,13.4534767	1772	4	17	1772	4	17		0
40	Louise Maximiliane Stolberg-Gedern, Countess of Albany	1752	1824	Female	1772	1780	Rome	41.89305556,12.48277778	1772			1775				1
40	Louise Maximiliane Stolberg-Gedern, Countess of Albany	1752	1824	Female	1772	1780	Florence	43.77138889,11.25416667	1775			1780				2
42	Aldrich			Male	1750	1750	Rome	41.89305556,12.48277778	1750	11		1750	11			0
42	Aldrich			Male	1750	1750	Venice	45.43811,12.31814957	1751	7		1751	7		[	1
43	Richard Neville Aldworth	1717	1793	Male	1740	1741	Rome	41.89305556,12.48277778	1740			1741			c.	0
43	Richard Neville Aldworth	1717	1793	Male	1744	1745	Milan	45.4654219,9.1859243	1744	10		1744	10			1
43	Richard Neville Aldworth	1717	1793	Male	1744	1745	Florence	43.77138889,11.25416667	1744	10		1745	12			2
44	Catherine Alexander	1694	1736	Female	1736	1736	Leghorn	43.55,10.31666667	1736	12	12	1736	12	12		0
45	Cosmo Alexander	1724	1772	Male	1747	1752	London	51.50853,-0.12574	1746	6		1746	8			0
45	Cosmo Alexander	1724	1772	Male	1747	1752	Rome	41.89305556,12.48277778	1747	4	2	1751	6		by	1
45	Cosmo Alexander	1724	1772	Male	1747	1752	Leghorn	43.55,10.31666667	1751	6		1751	12			2
45	Cosmo Alexander	1724	1772	Male	1747	1752	Bologna	44.504822,11.34517956	1751	6		1752	2			3
45	Cosmo Alexander	1724	1772	Male	1747	1752	Venice	45.43811,12.31814957	1752	2	15	1752	2	15	by	4
45	Cosmo Alexander	1724	1772	Male	1747	1752	Paris	48.85657778,2.351827778	1752	2		1752	12			5
45	Cosmo Alexander	1724	1772	Male	1747	1752	London	51.50853,-0.12574	1754			1754				6
46	George Alexander			Male	1727	1727	Padua	45.40638889,11.87777778	1727	3	20	1727	3	20		0
47	James Alexander	1730	1802	Male	1777	1777	Naples	40.840141,14.25226021	1777	1		1777	1		-	0
47	James Alexander	1730	1802	Male	1777	1777	Rome	41.89305556,12.48277778	1777	1		1777	5		-	1
47	James Alexander	1730	1802	Male	1777	1777	Venice	45.43811,12.31814957	1777	5	5	1777	5	5	-; -	2
47	James Alexander	1730	1802	Male	1777	1777	Ireland	53.3425,-6.265833333	1777	12	21	1777	12	21	-; by	3
47.1	Anne Craufurd		1777	Female	1777	1777	Naples	40.840141,14.25226021	1777	1		1777	1		-	0
47.1	Anne Craufurd		1777	Female	1777	1777	Rome	41.89305556,12.48277778	1777	1		1777	5		-	1
47.1	Anne Craufurd		1777	Female	1777	1777	Venice	45.43811,12.31814957	1777	5	5	1777	5	5	-; -	2
47.1	Anne Craufurd		1777	Female	1777	1777	Ireland	53.3425,-6.265833333	1777	12	21	1777	12	21	-; by	3
48	John Alexander	1686	1766	Male	1711	1719	Leghorn	43.55,10.31666667	1711			1711				0
48	John Alexander	1686	1766	Male	1711	1719	Florence	43.77138889,11.25416667	1712			1712				1
48	John Alexander	1686	1766	Male	1711	1719	Rome	41.89305556,12.48277778	1714	2		1719			by	2
49	Alexander	1748		Male	1766	1767	Rome	41.89305556,12.48277778	1766			1767				0
50	Alexander			Male	1710	1710	Leghorn	43.55,10.31666667	1710	10		1710	10			0
50	Alexander			Male	1742	1742	Florence	43.77138889,11.25416667	1742	8	29	1742	8	29		1
50	Alexander			Male	1777	1777	Venice	45.43811,12.31814957	1777	5	10	1777	5	10		2
50	Alexander			Male	1785	1786	Rome	41.89305556,12.48277778	1785	12		1786	2			3
50	Alexander			Male	1792	1792	Venice	45.43811,12.31814957	1792	2	14	1792	2	27		4
52	David Allan	1744	1796	Male	1767	1777	Gravesend	51.44206,0.37106	1767	6	19	1767	6	19	dep.	0
52	David Allan	1744	1796	Male	1767	1777	Genoa	44.40718611,8.933983333	1767	7		1767	7			1
52	David Allan	1744	1796	Male	1767	1777	Leghorn	43.55,10.31666667	1767	8	23	1767	8	24		2
52	David Allan	1744	1796	Male	1767	1777	Rome	41.89305556,12.48277778	1767	8		1776	11			3
52	David Allan	1744	1796	Male	1767	1777	Naples	40.840141,14.25226021	1768	3		1768	3		before	4
52	David Allan	1744	1796	Male	1767	1777	Naples	40.840141,14.25226021	1769			1771				5
52	David Allan	1744	1796	Male	1767	1777	Naples	40.840141,14.25226021	1773			1775				6
52	David Allan	1744	1796	Male	1767	1777	Pistoia	43.93333333,10.91666667	1776	1		1776	11			7
52	David Allan	1744	1796	Male	1767	1777	Bologna	44.504822,11.34517956	1776	1		1776	11			8
52	David Allan	1744	1796	Male	1767	1777	Parma	44.80147222,10.328	1776	11		1776	11			9
52	David Allan	1744	1796	Male	1767	1777	Cremona	45.133249,10.0226511	1776	11		1777	12			10
52	David Allan	1744	1796	Male	1767	1777	Turin	45.06666667,7.7	1776	11		1777	12			11
52	David Allan	1744	1796	Male	1767	1777	London	51.50853,-0.12574	1777			1777				12
53	Simon Allard			Male	1790	1790	Leghorn	43.55,10.31666667	1790			1790				0
54	Edmund Allen			Male	1727	1741	Turin	45.06666667,7.7	1727			1727			?; late	0
54	Edmund Allen			Male	1727	1741	Rome	41.89305556,12.48277778	1728	1		1728	1		?; -	1
54	Edmund Allen			Male	1727	1741	Turin	45.06666667,7.7	1728	2		1739			?; c.	2
54	Edmund Allen			Male	1727	1741	Milan	45.4654219,9.1859243	1729	9		1729	9		?	3
54	Edmund Allen			Male	1727	1741	Rome	41.89305556,12.48277778	1741			1741			?; [; c.	4
55	Edward Allen			Male	1721	1748	Naples	40.840141,14.25226021	1721			1748	5	1	[?]	0
55.1	Daughter of Edward Allen	1741		Female	1741	1746	Naples	40.840141,14.25226021	1741			1746	5	1	[?]	0
55.2	William Allen		1745	Male		1745	Naples	40.840141,14.25226021				1745			[?]	0
56	George Allen			Male	1720	1725	Turin	45.06666667,7.7	1720			1725			c.	0
57	Jerome Allen			Male	1795	1795	Florence	43.77138889,11.25416667	1795	1		1795	7			0
57	Jerome Allen			Male	1795	1795	Venice	45.43811,12.31814957	1795	7	23	1795	7	23		1
58	John Allen	1739	1778	Male	1760	1760	Philadelphia	39.952221,-75.162178	1760	4	12	1760	4	12	dep.	0
58	John Allen	1739	1778	Male	1760	1760	Leghorn	43.55,10.31666667	1760	6	27	1760	6	27		1
58	John Allen	1739	1778	Male	1760	1760	Venice	45.43811,12.31814957	1760	6		1760	8			2
58	John Allen	1739	1778	Male	1760	1760	Rome	41.89305556,12.48277778	1760	8	28	1760	9		by	3
58	John Allen	1739	1778	Male	1760	1760	Leghorn	43.55,10.31666667	1760	9		1761	3			4
58	John Allen	1739	1778	Male	1760	1760	England	51.50722222,-0.1275	1761	3		1761	3		by	5
59	William Allen			Male	1709	1709	Padua	45.40638889,11.87777778	1709	10	10	1709	10	10		0
60	William Allen			Male	1748	1753	Naples	40.840141,14.25226021	1748			1753				0
60	William Allen			Male	1764	1764	Messina	38.18333333,15.55	1764			1764				1
61	Mrs Allen			Female	1793	1793	Naples	40.840141,14.25226021	1793	11	6	1793	11	6		0
62	Allen			Male	1711	1711	Venice	45.43811,12.31814957	1711	1	9	1711	1	9		0
62	Allen			Male	1711	1711	Padua	45.40638889,11.87777778	1711	9	21	1711	9	21		1
62	Allen			Male	1717	1717	Naples	40.840141,14.25226021	1717			1717				2
62	Allen			Male	1728	1730	Rome	41.89305556,12.48277778	1728	10		1730				3
62.1	Black slave 			Male	1728	1730	Rome	41.89305556,12.48277778	1728	10		1730				0
63	Lancelot Allgood	1711	1782	Male	1738	1738	Rome	41.89305556,12.48277778	1738	2		1738	9			0
63	Lancelot Allgood	1711	1782	Male	1738	1738	Padua	45.40638889,11.87777778	1738	10	1	1738	10	1		1
63	Lancelot Allgood	1711	1782	Male	1738	1738	Turin	45.06666667,7.7	1738	10	13	1738	10	15	by	2
64	Brian Allott	1695	1773	Male	1722	1723	Bologna	44.504822,11.34517956	1722	6	12	1722	6	12	-	0
64	Brian Allott	1695	1773	Male	1722	1723	Rome	41.89305556,12.48277778	1722	6		1723	2	7		1
64	Brian Allott	1695	1773	Male	1722	1723	Bologna	44.504822,11.34517956	1723	2		1723	12			2
64	Brian Allott	1695	1773	Male	1722	1723	Venice	45.43811,12.31814957	1723	2		1723	12			3
65	John Baptist Alonze			Male	1794	1794	Florence	43.77138889,11.25416667	1794	1		1794	12			0
65	John Baptist Alonze			Male	1794	1794	Bassano	45.76656,11.72739	1794	1		1794	12			1
66	Joseph Alston	1706	1733	Male	1731	1733	Padua	45.40638889,11.87777778	1731	2		1731	3			0
66	Joseph Alston	1706	1733	Male	1731	1733	Venice	45.43811,12.31814957	1731	4		1731	4			1
66	Joseph Alston	1706	1733	Male	1731	1733	Malta	35.890556,14.43953609	1731	4		1731	4			2
66	Joseph Alston	1706	1733	Male	1731	1733	Lisbon	38.726391,-9.14947987	1731	4		1731	4			3
66	Joseph Alston	1706	1733	Male	1731	1733	Rome	41.89305556,12.48277778	1731	5	1	1732	11		by	4
66	Joseph Alston	1706	1733	Male	1731	1733	Padua	45.40638889,11.87777778	1733	1		1733	1			5
66	Joseph Alston	1706	1733	Male	1731	1733	Venice	45.43811,12.31814957	1733	2		1733	2		-	6
67	Dr Robert Alston		1719	Male	1719	1719	Leghorn	43.55,10.31666667	1719	12		1719	12			0
68	Sir Thomas, 3rd Bt. Alston	1676	1714	Male	1701	1702	Turin	45.06666667,7.7	1701	4		1701	4			0
68	Sir Thomas, 3rd Bt. Alston	1676	1714	Male	1701	1702	Milan	45.4654219,9.1859243	1701	4		1701	4			1
68	Sir Thomas, 3rd Bt. Alston	1676	1714	Male	1701	1702	Padua	45.40638889,11.87777778	1701	4		1701	8			2
68	Sir Thomas, 3rd Bt. Alston	1676	1714	Male	1701	1702	Rome	41.89305556,12.48277778	1701	8		1701	8			3
68	Sir Thomas, 3rd Bt. Alston	1676	1714	Male	1701	1702	Geneva	46.20222,6.14569	1701	8	13	1701	8	13	by	4
68	Sir Thomas, 3rd Bt. Alston	1676	1714	Male	1701	1702	Rome	41.89305556,12.48277778	1701	11	21	1701	12		by	5
68	Sir Thomas, 3rd Bt. Alston	1676	1714	Male	1701	1702	Florence	43.77138889,11.25416667	1702	3		1702	3			6
68	Sir Thomas, 3rd Bt. Alston	1676	1714	Male	1701	1702	Padua	45.40638889,11.87777778	1702	4	15	1702	4	15		7
69	Altman			Male	1765	1766	Turin	45.06666667,7.7	1765	10	12	1766	10	12	by	0
69	Altman			Male	1765	1766	Florence	43.77138889,11.25416667	1765	10		1766	5			1
70	James Alves	1738	1808	Male	1762	1771	Rome	41.89305556,12.48277778	1762	3		1771	3	31	-; by	0
71	Robert Amber			Male	1763	1763	Venice	45.43811,12.31814957	1763	5	13	1763	5	29		0
72	William Pitt Amherst	1773	1857	Male	1794	1796	Verona	45.43815833,10.99374167	1794	9	11	1794	9	11		0
72	William Pitt Amherst	1773	1857	Male	1794	1796	Padua	45.40638889,11.87777778	1794	9	15	1794	9	15		1
72	William Pitt Amherst	1773	1857	Male	1794	1796	Venice	45.43811,12.31814957	1794	9	19	1794	9	27		2
72	William Pitt Amherst	1773	1857	Male	1794	1796	Florence	43.77138889,11.25416667	1794	10		1794	10			3
72	William Pitt Amherst	1773	1857	Male	1794	1796	Rome	41.89305556,12.48277778	1794	10		1795	5			4
72	William Pitt Amherst	1773	1857	Male	1794	1796	Lucca	43.84198,10.51531029	1795	6		1795	7			5
72	William Pitt Amherst	1773	1857	Male	1794	1796	Bologna	44.504822,11.34517956	1795	7		1795	8			6
72	William Pitt Amherst	1773	1857	Male	1794	1796	Florence	43.77138889,11.25416667	1795	7		1795	8			7
72	William Pitt Amherst	1773	1857	Male	1794	1796	Rome	41.89305556,12.48277778	1795	8		1796	2			8
72	William Pitt Amherst	1773	1857	Male	1794	1796	Tivoli	41.959721,12.79805565	1796	2		1796	2			9
73	Mary (Panton), Duchess of Ancaster		1793	Female	1785	1786	Florence	43.77138889,11.25416667	1785	11	24	1786	1	1		0
73	Mary (Panton), Duchess of Ancaster		1793	Female	1785	1786	Pisa	43.70853,10.4036	1786	1		1786	1			1
73	Mary (Panton), Duchess of Ancaster		1793	Female	1785	1786	Rome	41.89305556,12.48277778	1786	1	18	1786	3		by	2
73	Mary (Panton), Duchess of Ancaster		1793	Female	1792	1793	Rome	41.89305556,12.48277778	1792	1		1792	12			3
73	Mary (Panton), Duchess of Ancaster		1793	Female	1792	1793	Naples	40.840141,14.25226021	1792	12		1793	2		by	4
73	Mary (Panton), Duchess of Ancaster		1793	Female	1792	1793	Rome	41.89305556,12.48277778	1793	4		1793	4		-	5
73	Mary (Panton), Duchess of Ancaster		1793	Female	1792	1793	Venice	45.43811,12.31814957	1793	5	7	1793	5	11		6
73	Mary (Panton), Duchess of Ancaster		1793	Female	1792	1793	Lausanne	46.5196,6.632219791	1793	5		1793	10			7
73	Mary (Panton), Duchess of Ancaster		1793	Female	1792	1793	Naples	40.840141,14.25226021	1793	10	7	1793	10	7		8
74	George Anderson			Male	1757	1757	Venice	45.43811,12.31814957	1757	5	18	1757	6	14		0
75	John Anderson			Male	1731	1731	Italy	41.89305556,12.48277778	1731			1731			c.	0
75	John Anderson			Male	1750	1751	Brescia	45.536591,10.23204041	1750	7	10	1750	7	10		1
75	John Anderson			Male	1750	1751	London	51.50853,-0.12574	1751	2		1751	2			2
75	John Anderson			Male	1756	1757	Rome	41.89305556,12.48277778	1756	11		1756	11			3
75	John Anderson			Male	1756	1757	Venice	45.43811,12.31814957	1757	5		1757	6	7		4
75	John Anderson			Male	1756	1757	Venice	45.43811,12.31814957	1757	6	30	1757	7	6		5
75	John Anderson			Male	1756	1757	London	51.50853,-0.12574	1757	10		1757	10		by	6
76	John Anderson			Male	1738	1740	Turin	45.06666667,7.7	1738	4	23	1738	4	23	by	0
76	John Anderson			Male	1738	1740	Padua	45.40638889,11.87777778	1739	3	10	1739	3	10		1
76	John Anderson			Male	1746	1746	Padua	45.40638889,11.87777778	1746	6	14	1746	6	14		2
77	W. Anderson			Male	1719	1719	Padua	45.40638889,11.87777778	1719	12	20	1719	12	20		0
78	Anderson			Male	1744	1744	Florence	43.77138889,11.25416667	1744	7		1744	7			0
78	Anderson			Male	1753	1753	Capua	41.10555556,14.21388889	1753	4	20	1753	4	20		1
78	Anderson			Male	1765	1765	Genoa	44.40718611,8.933983333	1765	3	8	1765	3	8	arr.	2
78	Anderson			Male	1795	1795	Pisa	43.70853,10.4036	1795	1	7	1795	1	7		3
79	William Howard, Viscount Andover	1714	1756	Male	1735	1735	Rome	41.89305556,12.48277778	1735	4		1735	7		by; -	0
80	Andre			Male	1764	1764	Naples	40.840141,14.25226021	1764	1	3	1764	1	3		0
80.1	Mrs Andre 			Female	1764	1764	Naples	40.840141,14.25226021	1764	1	3	1764	1	3		0
81	Francis Andrews	1718	1774	Male	1766	1767	Turin	45.06666667,7.7	1766	10		1766	10			0
81	Francis Andrews	1718	1774	Male	1766	1767	Bologna	44.504822,11.34517956	1766	11		1766	11			1
81	Francis Andrews	1718	1774	Male	1766	1767	Rome	41.89305556,12.48277778	1766	11		1766	11			2
81	Francis Andrews	1718	1774	Male	1766	1767	Naples	40.840141,14.25226021	1766	12		1767	1			3
81	Francis Andrews	1718	1774	Male	1766	1767	Rome	41.89305556,12.48277778	1767	3		1767	4			4
81	Francis Andrews	1718	1774	Male	1766	1767	Venice	45.43811,12.31814957	1767	5		1767	5			5
81	Francis Andrews	1718	1774	Male	1766	1767	Padua	45.40638889,11.87777778	1767	6		1767	6			6
82	Andrews			Male	1728	1731	Rome	41.89305556,12.48277778	1728	12	9	1730	10		by	0
82	Andrews			Male	1728	1731	Naples	40.840141,14.25226021	1730	10		1731	9			1
82	Andrews			Male	1728	1731	Florence	43.77138889,11.25416667	1731	9	1	1731	9	1	-by	2
83	Angerstein	1773	1858	Male	1794	1794	Rome	41.89305556,12.48277778	1794	1		1794	5			0
83	Angerstein	1773	1858	Male	1794	1794	Venice	45.43811,12.31814957	1794	5	1	1794	5	28		1
84	George Johnston, 3rd Marquess of Annandale	1720	1792	Male	1737	1738	Florence	43.77138889,11.25416667	1737	12	16	1737	12	16	-by	0
84	George Johnston, 3rd Marquess of Annandale	1720	1792	Male	1737	1738	Rome	41.89305556,12.48277778	1738	3	8	1738	4		by	1
84	George Johnston, 3rd Marquess of Annandale	1720	1792	Male	1737	1738	Siena	43.31833333,11.33138889	1738	4		1738	4			2
84	George Johnston, 3rd Marquess of Annandale	1720	1792	Male	1737	1738	Turin	45.06666667,7.7	1738	4	23	1738	4	23	by	3
86	William Johnston, 1st Marquess of Annandale	1663	1721	Male	1713	1713	England	51.50722222,-0.1275	1712	3		1712	5		dep.	0
86	William Johnston, 1st Marquess of Annandale	1663	1721	Male	1713	1713	Padua	45.40638889,11.87777778	1713	2	13	1713	2	13		1
86	William Johnston, 1st Marquess of Annandale	1663	1721	Male	1713	1713	Venice	45.43811,12.31814957	1713	2	17	1713	2	17		2
86	William Johnston, 1st Marquess of Annandale	1663	1721	Male	1713	1713	Naples	40.840141,14.25226021	1713	5	22	1713	6	10		3
86	William Johnston, 1st Marquess of Annandale	1663	1721	Male	1713	1713	Rome	41.89305556,12.48277778	1713	6		1713	6			4
86	William Johnston, 1st Marquess of Annandale	1663	1721	Male	1713	1713	Genoa	44.40718611,8.933983333	1713	6		1713	8			5
86	William Johnston, 1st Marquess of Annandale	1663	1721	Male	1713	1713	Turin	45.06666667,7.7	1713	8		1713	8			6
86	William Johnston, 1st Marquess of Annandale	1663	1721	Male	1713	1713	Marseilles	43.29666667,5.376388889	1713	9		1713	9			7
87	Hon. Richard Annesley	1745	1824	Male	1790	1790	Leghorn	43.55,10.31666667	1790			1790				0
87	Hon. Richard Annesley	1745	1824	Male	1796	1796	Florence	43.77138889,11.25416667	1796	6	5	1796	6	5	[	1
87	Hon. Richard Annesley	1745	1824	Male	1796	1796	Pisa	43.70853,10.4036	1796	6	16	1796	6	16	[	2
87	Hon. Richard Annesley	1745	1824	Male	1796	1796	Venice	45.43811,12.31814957	1796	6		1796	12		[	3
87.1	Anne Lambert	1752	1822	Female	1796	1796	Florence	43.77138889,11.25416667	1796	6	5	1796	6	5	[	0
87.1	Anne Lambert	1752	1822	Female	1796	1796	Pisa	43.70853,10.4036	1796	6	16	1796	6	16	[	1
87.1	Anne Lambert	1752	1822	Female	1796	1796	Venice	45.43811,12.31814957	1796	6		1796	12		[	2
88	Annesley	1709	1770	Male	1742	1742	Bologna	44.504822,11.34517956	1742	7	25	1742	7	25	by	0
89	Joseph Anningson			Male	1772	1772	Rome	41.89305556,12.48277778	1772	4	15	1772	4	15	by	0
90	James Annison			Male	1704	1704	Leghorn	43.55,10.31666667	1704	4		1704	4			0
91	Thomas Anson	1695	1773	Male	1724	1725	Spa	50.49115,5.8635602	1723	7		1723	7			0
91	Thomas Anson	1695	1773	Male	1724	1725	Padua	45.40638889,11.87777778	1724	9	15	1724	9	15	by	1
91	Thomas Anson	1695	1773	Male	1724	1725	Rome	41.89305556,12.48277778	1725	4	4	1725	4	4	-	2
91	Thomas Anson	1695	1773	Male	1724	1725	Naples	40.840141,14.25226021	1725	4		1725	5			3
91	Thomas Anson	1695	1773	Male	1724	1725	Rome	41.89305556,12.48277778	1725	5	21	1725	5	21	-	4
91	Thomas Anson	1695	1773	Male	1724	1725	Florence	43.77138889,11.25416667	1725	5		1725	12			5
92	Thomas Anson	1767	1818	Male	1788	1789	Geneva	46.20222,6.14569	1788	10		1788	10			0
92	Thomas Anson	1767	1818	Male	1788	1789	Florence	43.77138889,11.25416667	1788	11	17	1788	11	17		1
92	Thomas Anson	1767	1818	Male	1788	1789	Rome	41.89305556,12.48277778	1788	12	8	1788	12	8		2
92	Thomas Anson	1767	1818	Male	1788	1789	Venice	45.43811,12.31814957	1789	5	18	1789	5	18		3
93	Anson			Male	1796	1796	Verona	45.43815833,10.99374167	1796	7	29	1796	7	31		0
93	Anson			Male	1796	1796	Leghorn	43.55,10.31666667	1796	7		1796	11			1
93	Anson			Male	1796	1796	Verona	45.43815833,10.99374167	1796	11	4	1796	11	6		2
94	Sir John, 1st Bt. Anstruther	1678	1753	Male	1713	1713	Paris	48.85657778,2.351827778	1713	1		1713	2			0
94	Sir John, 1st Bt. Anstruther	1678	1753	Male	1713	1713	Turin	45.06666667,7.7	1713	2		1713	2			1
94	Sir John, 1st Bt. Anstruther	1678	1753	Male	1713	1713	Venice	45.43811,12.31814957	1713	2		1713	12			2
95	Anstruther	1718	1799	Male	1739	1740	Turin	45.06666667,7.7	1739	10		1740	9		between	0
96	Capt. Anstruther			Male	1774	1774	Capua	41.10555556,14.21388889	1774	2	19	1774	2	19		0
97	Thomas Apperley	1734		Male	1768	1769	London	51.50853,-0.12574	1768	6	7	1768	6	7	dep.	0
97	Thomas Apperley	1734		Male	1768	1769	Turin	45.06666667,7.7	1768	8	19	1768	9	6		1
97	Thomas Apperley	1734		Male	1768	1769	Genoa	44.40718611,8.933983333	1768	9	8	1768	9	12		2
97	Thomas Apperley	1734		Male	1768	1769	Milan	45.4654219,9.1859243	1768	9	13	1768	9	29		3
97	Thomas Apperley	1734		Male	1768	1769	Bologna	44.504822,11.34517956	1768	10	1	1768	10	10		4
97	Thomas Apperley	1734		Male	1768	1769	Florence	43.77138889,11.25416667	1768	10	11	1768	10	27		5
97	Thomas Apperley	1734		Male	1768	1769	Pisa	43.70853,10.4036	1768	10		1768	11			6
97	Thomas Apperley	1734		Male	1768	1769	Leghorn	43.55,10.31666667	1768	10		1768	11			7
97	Thomas Apperley	1734		Male	1768	1769	Siena	43.31833333,11.33138889	1768	10		1768	11			8
97	Thomas Apperley	1734		Male	1768	1769	Rome	41.89305556,12.48277778	1768	11	2	1768	12	9		9
97	Thomas Apperley	1734		Male	1768	1769	Naples	40.840141,14.25226021	1768	12	11	1768	12	31		10
97	Thomas Apperley	1734		Male	1768	1769	Rome	41.89305556,12.48277778	1769	1	1	1769	1	8		11
97	Thomas Apperley	1734		Male	1768	1769	Venice	45.43811,12.31814957	1769	1	15	1769	1	20		12
97	Thomas Apperley	1734		Male	1768	1769	London	51.50853,-0.12574	1769	2	15	1769	2	15		13
98	Henry Bathurst, Baron Apsley	1762	1834	Male	1782	1782	Rome	41.89305556,12.48277778	1782	12		1782	12			0
99	George Apthal			Male	1715	1720	Naples	40.840141,14.25226021	1715			1720				0
99	George Apthal			Male	1715	1720	Brindisi	40.6327278,17.9417616	1715	3	3	1715	3	3		1
100	John Apthorp	1730	1772	Male	1764	1765	Florence	43.77138889,11.25416667	1764	1		1764	1			0
100	John Apthorp	1730	1772	Male	1764	1765	Rome	41.89305556,12.48277778	1764	2		1764	2			1
100	John Apthorp	1730	1772	Male	1764	1765	Naples	40.840141,14.25226021	1764	3	7	1764	3	7		2
100	John Apthorp	1730	1772	Male	1764	1765	Rome	41.89305556,12.48277778	1764	5		1764	8			3
100	John Apthorp	1730	1772	Male	1764	1765	Bologna	44.504822,11.34517956	1764	8		1764	8			4
100	John Apthorp	1730	1772	Male	1764	1765	Florence	43.77138889,11.25416667	1764	9		1764	11			5
100	John Apthorp	1730	1772	Male	1764	1765	Naples	40.840141,14.25226021	1764	11	27	1765	4		by	6
101	Apthorp			Male	1792	1793	Venice	45.43811,12.31814957	1792	10	26	1792	10	26	-	0
101	Apthorp			Male	1792	1793	Naples	40.840141,14.25226021	1792	12		1793	2			1
101	Apthorp			Male	1792	1793	Venice	45.43811,12.31814957	1793	5	5	1793	5	11		2
102	Robert Arbuthnot	1669	1733	Male	1731	1731	Rome	41.89305556,12.48277778	1731	1		1731	3			0
102	Robert Arbuthnot	1669	1733	Male	1731	1731	Leghorn	43.55,10.31666667	1731	3		1731	3			1
102	Robert Arbuthnot	1669	1733	Male	1731	1731	Toulon	43.125,5.930555556	1731	3		1731	12			2
103	Capt. Marriot Arbuthnot	1711	1794	Male	1751	1752	Florence	43.77138889,11.25416667	1751			1752				0
103.1	Mrs Arbuthnot 			Female	1751	1752	Florence	43.77138889,11.25416667	1752	8		1752	8			0
